symbol,pval,FC_type2vstype1
FAM117B,0.254753174,0.939120404
FAM118A,0.286333778,0.925792799
FAM118B,0.231149677,1.088106442
FAM119A,0.041641116,0.901109492
FAM119B,0.873856304,0.990614012
FAM120A,0.085596959,1.075105092
FAM122A,0.092940153,1.097577459
FAM122B,0.074745035,0.911242374
FAM122C,0.017465454,0.86664322
FAM123A,0.386967671,0.9095185
FAM123B,0.096100581,1.132156324
FAM123C,0.256792295,1.102847747
FAM124B,0.018473367,1.263022206
FAM125A,0.458814037,0.95082013
FAM125B,0.770471021,1.023977474
FAM126A,0.087227762,0.870736646
FAM126B,0.192796465,0.921759201
FAM127A,0.153965978,0.90145863
FAM127B,0.017026036,0.862098373
FAM127C,0.51289481,0.961447828
FAM128A,0.242344061,1.129203509
FAM128B,0.099812098,1.153355783
FAM129A,0.03022548,0.74956802
FAM129B,0.402772353,0.938140089
FAM129C,0.02948389,1.385461965
FAM131B,0.600291374,1.08179985
FAM133A,0.041036945,1.422872489
FAM134A,0.052072287,1.088605122
FAM134B,0.011974639,0.758219699
FAM134C,0.033087187,0.890122327
FAM136A,0.322923003,0.952448421
FAM136B,0.477604106,0.965375456
FAM138B,0.677378334,1.021256528
FAM138D,0.11238325,1.040977307
FAM138E,0.397879356,1.067067814
FAM138F,0.234129213,1.153240219
FAM13A,0.021166826,0.815604456
FAM13B,0.708948055,0.970403205
FAM13C,0.566682724,1.08834704
FAM149A,0.013115654,0.808201247
FAM150A,0.018897068,1.434885598
FAM150B,0.019287595,0.565366658
FAM151B,0.251891293,1.095895223
FAM153B,0.018114831,0.644620811
FAM153C,0.923826635,1.01012036
FAM155A,0.128410116,1.475263907
FAM157A,0.843844359,0.973250193
FAM157B,0.924385574,1.007634418
FAM158A,0.048066662,1.163452753
FAM159A,0.140150898,0.776325128
FAM160A1,0.053505814,1.275292911
FAM160A2,0.021660335,0.912071585
FAM160B1,0.076560133,1.099441717
FAM160B2,0.01215762,0.861170178
FAM161A,0.405606191,0.929863595
FAM161B,0.07501014,1.259223595
FAM163B,0.079049743,1.161592412
FAM164A,0.285098966,0.920108841
FAM165B,0.873390621,1.00939244
FAM166B,0.270307672,1.172892799
FAM167A,0.014088938,0.603189008
FAM167B,0.399634179,1.106782528
FAM168B,0.06211407,1.101422794
FAM169A,0.621686503,0.908931145
FAM169B,0.898746986,0.978870501
FAM170A,0.049582238,0.90170243
FAM170B,0.991639588,0.999419134
FAM173A,0.192856218,0.87218049
FAM173B,0.51914343,1.033770278
FAM175B,0.465116783,0.972559058
FAM176A,0.116828256,0.870389701
FAM176B,0.581267229,1.067983725
FAM177B,0.559930585,1.064127075
FAM178A,0.054296003,0.902730675
FAM179A,0.813884712,1.032772885
FAM179B,0.61152766,0.960847564
FAM180A,0.050238075,1.531289782
FAM180B,0.577320919,0.946680024
FAM181A,0.295964121,1.017846249
FAM182A,0.260414682,1.114429914
FAM182B,0.387779197,0.877419129
FAM183B,0.485785194,0.950337526
FAM187B,0.541676571,1.031085829
FAM188A,0.052375361,1.108206422
FAM189A2,0.404976408,1.133531902
FAM18A,0.160372932,0.859711827
FAM18B,0.424765893,0.955513819
FAM190A,0.309767826,1.210388303
FAM193A,0.402871857,0.968450581
FAM194A,0.023579455,0.803693175
FAM195A,0.650591958,0.952149851
FAM195B,0.024429376,0.812660979
FAM196A,0.340253183,1.140274514
FAM198A,0.633975878,0.921092853
FAM20C,0.140145937,0.86227825
FAM21A,0.050621283,1.319891333
FAM21B,0.498948406,1.039164495
FAM21C,0.987236001,1.000577779
FAM22D,0.066442413,0.879736722
FAM23A,0.220078553,0.78453165
FAM24A,0.154436783,1.007251116
FAM24B,0.90672504,0.984838386
FAM25A,0.089822102,1.141834999
FAM25B,0.876587847,1.007021281
FAM26D,0.941401886,1.0054653
FAM26F,0.26222052,1.17837076
FAM27A,0.531799954,1.065731612
FAM27B,0.117183234,1.253883206
FAM27C,0.878308379,0.982873448
FAM32A,0.43015622,1.027452174
FAM36A,0.174284571,1.107025124
FAM3A,0.932775492,1.005038782
FAM3C,0.277565947,1.081659832
FAM40A,0.288212203,1.044173491
FAM43A,0.733860136,0.949649659
FAM46A,0.453811583,1.061310616
FAM46B,0.64704996,1.096981114
FAM46D,0.066517065,1.161020189
FAM47A,0.205849592,1.049803478
FAM47B,0.867855303,0.991366576
FAM47C,0.837365783,1.010082969
FAM48B1,0.739543763,0.992437019
FAM48B2,0.131801075,1.079086728
FAM50A,0.785828785,0.980613927
FAM50B,0.71013582,0.950083084
FAM53A,0.057243347,0.825791485
FAM54A,0.029015352,1.307629619
FAM55A,0.369739609,0.928449054
FAM55B,0.043748529,1.121381446
FAM55C,0.046632512,1.191986303
FAM57A,0.641466805,0.950251846
FAM58A,0.142848477,1.089896156
FAM58B,0.568249447,0.977481364
FAM5B,0.028731193,1.570140018
FAM5C,0.013864835,1.917797616
FAM63B,0.812246877,0.963726509
FAM65A,0.77823536,0.984932581
FAM66A,0.518453281,0.9362587
FAM66D,0.883880545,1.034146675
FAM66E,0.526055127,1.057607364
FAM70A,0.967203812,1.009999883
FAM71A,0.09679605,1.071714009
FAM71B,0.699080933,0.99513998
FAM71C,0.476209929,1.042605826
FAM71D,0.346644645,1.068904241
FAM71E1,0.289830725,0.892540288
FAM71E2,0.047953053,0.93283943
FAM71F1,0.494742654,1.042206463
FAM74A1,0.962264543,0.998771545
FAM74A3,0.136398628,1.074606082
FAM74A4,0.29987163,1.009877637
FAM75A2,0.457640657,0.968767882
FAM75A3,0.225507446,1.044672599
FAM75A5,0.707540776,0.991150695
FAM75C1,0.242970622,1.072868791
FAM82A1,0.855993839,0.984232093
FAM83C,0.238346541,1.117733392
FAM83G,0.031344462,1.753155484
FAM84A,0.400663305,0.880897308
FAM84B,0.014351171,0.828251068
FAM86A,0.101849292,0.8980292
FAM86B1,0.386713647,1.084671735
FAM86B2,0.169000448,1.182679605
FAM86C,0.198976358,0.935760333
FAM86D,0.13657273,0.898511762
FAM8A1,0.017403765,1.127474416
FAM90A7,0.041926545,0.92327323
FAM91A1,0.478012731,1.042101533
FAM92A1,0.02752241,1.144066362
FAM92A3,0.762822079,1.014379548
FAM96B,0.755476297,1.020980146
FAM98A,0.02543722,0.884400214
FAM98C,0.544531833,0.969016739
FAM99A,0.905408507,0.997185479
FAM99B,0.877555121,0.998551893
FAM9A,0.034126563,1.069427031
FAM9B,0.325318904,1.031692758
FAM9C,0.252421544,1.106222357
FANCD2,0.989344301,1.001107347
FANCE,0.115174021,1.128759901
FANCF,0.078032562,0.92732499
FANCL,0.499247996,0.953390493
FANCM,0.735977943,1.027761994
FARP2,0.71629139,1.024049741
FARS2,0.510245991,0.9665847
FARSB,0.082130973,1.078052099
FASTKD1,0.907549152,1.00738118
FASTKD2,0.986134406,1.000714227
FASTKD3,0.022942061,1.136266861
FASTKD5,0.027886914,1.135001888
FAS,0.611881122,0.944133394
FAT4,0.9735538,0.994668458
FAU,0.214814193,1.091467977
FBLL1,0.394036802,1.212778064
FBLN2,0.021577679,1.541480282
FBLN5,0.469147281,0.898821168
FBL,0.427633646,1.049106285
FBN3,0.410124729,1.241001048
FBP2,0.475155141,1.04923224
FBXL12,0.036289216,0.925466081
FBXL15,0.513820758,0.946292212
FBXL17,0.020989896,1.158430708
FBXL22,0.442576696,1.067895987
FBXL3,0.482521685,1.052151775
FBXL4,0.043580726,1.154954274
FBXL5,0.399817533,1.074592075
FBXL6,0.564126073,0.950688491
FBXL8,0.179899218,0.875400638
FBXO11,0.041530051,0.919415153
FBXO16,0.083564561,1.131264038
FBXO17,0.010066709,1.192544828
FBXO21,0.0174263,1.193706138
FBXO27,0.189346178,0.857075183
FBXO31,0.052919263,1.094337409
FBXO33,0.103363258,0.906836113
FBXO34,0.704970013,0.975267948
FBXO39,0.132635597,1.129197503
FBXO3,0.094069441,0.907787046
FBXO40,0.073237831,1.236064432
FBXO41,0.022484177,0.683690777
FBXO42,0.196908052,1.052284633
FBXO44,0.685963314,1.030023467
FBXO45,0.300289249,1.044127112
FBXO46,0.187190174,0.930625518
FBXO48,0.031703929,1.161435161
FBXO4,0.728159372,1.023272639
FBXO5,0.516617066,1.053357838
FBXO6,0.158610957,0.871648998
FBXO8,0.013018079,1.15014419
FBXO9,0.304061529,0.939592149
FBXW10,0.250787407,1.149591925
FBXW12,0.036438768,1.05281279
FBXW2,0.707942679,0.983794351
FBXW5,0.680962363,0.977536031
FCAMR,0.372532821,1.304975903
FCAR,0.764809155,0.961465721
FCER2,0.320776371,1.18481041
FCF1,0.030584917,1.107423076
FCGR1A,0.391001156,1.182723236
FCGR1B,0.285952308,1.205781815
FCGR1C,0.505888589,1.122208199
FCGR2A,0.63624774,1.063272355
FCGR3A,0.324207947,1.183584516
FCHO2,0.814130761,0.98503652
FCHSD2,0.120451111,1.081403461
FCN2,0.013955244,1.458901129
FCRL1,0.078877269,1.300821348
FCRL2,0.196082975,1.219635698
FCRL3,0.011558839,1.597664633
FCRL4,0.216914302,1.095758964
FCRL6,0.21391031,1.208247228
FDX1L,0.135798753,0.899155023
FDXR,0.06790017,0.805968842
FEM1A,0.23825615,1.044811263
FEM1B,0.089386863,1.083580699
FEM1C,0.031142654,1.12569641
FER1L4,0.028707654,0.56875088
FERMT1,0.370992842,0.832620717
FERMT2,0.033833483,1.178160464
FER,0.035797463,1.275647208
FEV,0.844630759,0.989929919
FEZF1,0.065640281,1.069951797
FFAR1,0.228944733,1.083261452
FFAR2,0.028728293,0.719051699
FFAR3,0.903351871,1.017495794
FGA,0.06624166,1.855177044
FGB,0.365683557,1.47733831
FGD1,0.513124391,1.064617362
FGD4,0.01122422,0.848425692
FGD6,0.230135522,1.130634877
FGF10,0.02277084,1.185687383
FGF11,0.502056376,0.922888323
FGF13,0.620453083,1.068131082
FGF14,0.0458795,0.756513471
FGF19,0.467743321,0.958854729
FGF1,0.863638083,1.053552488
FGF20,0.022641454,0.79859927
FGF21,0.015654134,1.175602869
FGF22,0.83431583,0.9884223
FGF23,0.629556086,1.034473319
FGF3,0.139313899,1.022635114
FGF4,0.398689398,1.032917495
FGF6,0.155382805,0.967365568
FGF8,0.581117976,1.029859991
FGF9,0.452816805,0.799813811
FGFBP2,0.911782511,1.015665255
FGFBP3,0.339532441,0.895501202
FGFR1OP2,0.013769738,1.139226404
FGFR1OP,0.45990197,1.037247744
FGFR1,0.069359903,1.226271803
FGFR2,0.336113718,1.140677605
FGFR3,0.351178074,0.881951143
FGFRL1,0.08705821,1.116631276
FGGY,0.539830669,0.940163097
FGG,0.038112605,1.903546839
FGL1,0.365717147,1.13125016
FGL2,0.582595245,1.102479912
FHIT,0.047830498,0.846126841
FHL2,0.929671378,1.011216493
FHL3,0.752039132,1.034386686
FHOD1,0.242713732,1.068461279
FHOD3,0.033718429,1.19078629
FH,0.881486329,1.012163539
FIBP,0.025486577,1.106712726
FIGF,0.314272941,1.164134213
FIGLA,0.974131115,0.999522937
FIGNL1,0.037983872,0.870086958
FIGN,0.253684097,0.867595217
FILIP1L,0.012222753,0.724201713
FIS1,0.229955448,0.917747393
FKBP11,0.624668337,0.950826941
FKBP14,0.06710097,0.845852183
FKBP15,0.559911171,1.02378911
FKBP1AP1,0.966930665,0.994332231
FKBP1A,0.024149784,1.118557504
FKBP3,0.342483994,0.948025657
FKBP5,0.111925949,1.324200666
FKBP6,0.010259696,0.784434585
FKBP7,0.032839331,0.84317746
FKBP8,0.53505998,1.03822376
FKBP9L,0.897162901,1.01307558
FKBPL,0.077868348,0.883779385
FKRP,0.247122626,1.052203359
FKSG29,0.123366619,0.952712267
FKSG73,0.414911832,0.980807596
FKSG83,0.427438144,0.986136947
FKTN,0.420411078,0.954759984
FLCN,0.22772753,0.931627428
FLG2,0.048143518,0.800839389
FLG,0.349562203,0.832247145
FLJ10357,0.729564436,1.020386281
FLJ11235,0.160661305,0.893446684
FLJ14107,0.045232436,0.837716666
FLJ16779,0.287272039,1.316918156
FLJ23867,0.359830021,1.106897334
FLJ25328,0.424568735,0.971472675
FLJ25363,0.960750896,0.99858981
FLJ25758,0.13588081,1.062607036
FLJ26850,0.484050466,0.916315592
FLJ30679,0.55697718,1.061626918
FLJ33360,0.022904971,0.768216174
FLJ35024,0.682346867,1.04081892
FLJ35220,0.146361238,0.902488868
FLJ35390,0.116792206,0.848414615
FLJ35776,0.157110002,0.879157851
FLJ36031,0.408945345,0.939343602
FLJ36777,0.448265938,1.102379947
FLJ37543,0.020279796,1.184276459
FLJ39582,0.058774898,0.822685679
FLJ39609,0.027615891,0.832435141
FLJ39739,0.866344849,0.98457889
FLJ40292,0.081432242,0.865548396
FLJ40330,0.106937223,0.720618607
FLJ40434,0.486373776,0.987785325
FLJ40504,0.319974138,1.048490665
FLJ41941,0.355626743,0.906540065
FLJ42393,0.399695766,0.916839041
FLJ43390,0.843389327,0.980296937
FLJ43859,0.541195619,0.985561067
FLJ43860,0.980762652,0.999270831
FLJ43950,0.430735237,0.9685601
FLJ44082,0.464361227,0.990313367
FLJ44635,0.420783991,1.085046711
FLJ45079,0.860571001,0.984272759
FLJ45445,0.043430209,0.726914652
FLJ46321,0.013071047,1.095609853
FLJ46361,0.264236051,0.978306597
FLNB,0.250882961,0.929636126
FLOT1,0.510762864,0.967441459
FLRT1,0.01855308,1.776352562
FLYWCH1,0.158638706,0.919274794
FLYWCH2,0.660414529,0.973295307
FMN1,0.033566004,1.531182889
FMNL1,0.126709153,0.838817696
FMNL2,0.172186535,0.899256524
FMNL3,0.104804536,1.162589974
FMO1,0.463614156,1.279402629
FMO2,0.111633727,0.673062035
FMO4,0.027952126,1.305571551
FMO5,0.126959612,0.800029784
FMO6P,0.298713875,0.90266946
FMO9P,0.083544827,0.966726812
FMOD,0.011198944,1.523206277
FMR1NB,0.630094818,0.980940088
FMR1,0.07574467,1.100077049
FN3K,0.0106154,1.294281223
FNDC3B,0.693401793,1.029248922
FNDC5,0.0780929,1.345615604
FNDC7,0.045328083,0.927230063
FNIP1,0.017219521,1.151018118
FOLH1B,0.01134127,1.890233135
FOLR1,0.721170807,0.938251332
FOLR3,0.051764546,1.605758889
FOLR4,0.31532503,1.062871113
FOSL1,0.256712568,0.815188427
FOSL2,0.138036346,0.860995118
FOXA3,0.198476833,0.725166015
FOXB1,0.043224079,1.066353377
FOXB2,0.774914276,0.992487766
FOXD4L1,0.191105759,0.851446231
FOXD4L2,0.998494696,1.000229372
FOXD4L3,0.107330623,0.941025475
FOXD4L5,0.391354885,0.971197374
FOXD4L6,0.628207968,0.955662544
FOXD4,0.537556475,0.917520862
FOXE3,0.038276276,1.188079643
FOXH1,0.063939303,0.790354239
FOXI2,0.199113219,1.389626231
FOXI3,0.117678466,1.111687702
FOXJ2,0.020363227,0.903353123
FOXJ3,0.580866725,1.030599972
FOXK2,0.032082444,0.909308127
FOXL1,0.722161571,0.948985395
FOXN1,0.400768929,1.124918024
FOXN2,0.075742853,1.128926113
FOXN3,0.130359022,1.119505661
FOXO1,0.087205336,1.168744124
FOXO3B,0.118527825,0.921834663
FOXO3,0.314839893,0.949367207
FOXO4,0.553402542,1.038947072
FOXP2,0.11161949,0.663617135
FOXP4,0.199136431,0.913687637
FOXR1,0.636467833,0.989848854
FOXRED1,0.104527252,1.095180761
FPGS,0.679710857,1.022450463
FPR1,0.918410369,0.982048245
FRAS1,0.809524185,0.966992189
FREM1,0.910437148,0.972496698
FRG1,0.174902346,1.064839712
FRG2B,0.039415395,1.437018846
FRG2C,0.217068,1.298787516
FRG2,0.265323275,1.140302228
FRMD1,0.031677915,0.538208526
FRMD3,0.088462383,1.391757942
FRMD6,0.169023601,1.174531772
FRMD7,0.020387078,1.769985034
FRMD8,0.441271414,1.036945908
FRMPD2L1,0.357318715,0.961853321
FRMPD2,0.919370446,0.982804798
FRS2,0.246349965,0.931025334
FRS3,0.677303654,0.967212284
FRYL,0.045069353,0.89177981
FRY,0.752709809,0.954505233
FSCB,0.418857082,0.985618633
FSCN2,0.144126253,0.809239049
FSD1L,0.97484483,0.996886864
FSD1,0.773476352,0.950355789
FSD2,0.804524241,1.017466215
FSHB,0.380477668,1.039589595
FSHR,0.010746988,0.615980374
FSIP1,0.256956486,1.109792279
FSTL3,0.382568554,0.894881505
FTCD,0.516781874,0.779541179
FTHL17,0.996997502,1.000062369
FTLP10,0.337291055,0.996846764
FTO,0.592973144,0.969558016
FTSJ1,0.070036677,1.069285675
FTSJD1,0.521790242,0.959144075
FTSJD2,0.06780727,1.088347228
FUBP1,0.01499308,1.193320624
FUBP3,0.526030758,1.031762519
FURIN,0.385351083,1.058787883
FUT11,0.520681049,1.067344662
FUT1,0.041840193,1.42044015
FUT2,0.050288415,0.733735102
FUT5,0.307597626,1.128128932
FUT9,0.274242733,1.39088101
FXN,0.031560315,1.104986779
FXYD4,0.010483834,3.207394051
FXYD5,0.916748836,0.984743006
FXYD7,0.566124638,1.061964507
FYB,0.036424845,1.333109542
FYCO1,0.741187231,0.974063778
FYN,0.157328193,1.1572289
FYTTD1,0.685127867,1.021417116
FZD5,0.024902861,1.24045889
FZD6,0.663889284,1.033223741
FZD8,0.168939429,0.898980055
FZD9,0.464661058,0.893672176
FZR1,0.695735012,0.982117613
G0S2,0.010534689,1.675801284
G2E3,0.252862653,1.084545782
G3BP2,0.072256542,1.126433679
G6PC2,0.074601023,1.178691402
G6PC3,0.695940323,1.023089856
G6PC,0.080099215,1.996368061
GAA,0.566605161,0.956941461
GAB1,0.17106153,0.914370992
GAB3,0.091666044,0.830071368
GAB4,0.122236412,1.107696267
GABARAP,0.817947814,0.986361356
GABBR2,0.601662417,1.085405485
GABPA,0.035918783,1.160013919
GABPB1,0.037936753,1.090266856
GABRA1,0.605636853,1.02355187
GABRA2,0.028482496,1.935557101
GABRA4,0.071710111,1.283629051
GABRA6,0.734730793,0.993791387
GABRB1,0.01528103,1.313736608
GABRG1,0.099854701,1.180432773
GABRG2,0.01039377,1.341128692
GABRP,0.068146056,1.57068286
GABRR2,0.790968261,0.969232953
GABRR3,0.207885443,1.029524134
GAD2,0.222654397,1.083680907
GADD45GIP1,0.419144073,0.932849005
GADD45G,0.015406509,1.413257681
GADL1,0.027791516,1.507046857
GAGE10,0.576711414,0.968575774
GAGE12J,0.011196941,1.635536311
GAGE13,0.011167431,1.4062767
GAGE1,0.015113329,1.457223893
GAGE2E,0.028242577,1.303923557
GAGE8,0.011209683,1.533838035
GAK,0.529298974,0.970379284
GAL3ST1,0.607245594,0.93726342
GAL3ST2,0.060380029,1.248185111
GAL3ST4,0.076810387,0.768998475
GALC,0.951151296,1.005200054
GALE,0.818599619,0.982362101
GALK1,0.92647064,1.008349807
GALNT12,0.806527506,1.024023245
GALNT1,0.06788215,0.861281997
GALNT6,0.806357236,1.030846451
GALNT8,0.66431009,0.961869735
GALNTL2,0.023614543,1.469919309
GALNTL4,0.572251744,1.072829016
GALNTL5,0.442209101,0.987509964
GALNTL6,0.180542689,1.196649797
GALP,0.141590994,1.026250467
GALR3,0.039849251,1.1008783
GALT,0.341239018,1.050767154
GAL,0.715254083,1.075064266
GAMT,0.304527654,0.888906435
GANAB,0.010995349,1.106113917
GANC,0.017951051,0.890661131
GAPDHS,0.026078417,0.835928678
GAPDH,0.036398772,1.17600308
GAPVD1,0.211096062,1.059303442
GAR1,0.601311588,0.97522412
GARNL3,0.223619294,0.92110714
GAS1,0.012317461,1.513348154
GAS2L2,0.110890907,0.729638184
GAS2,0.326316075,1.160376181
GAS5,0.016333816,1.291523257
GAST,0.016500713,1.116915394
GATA2,0.979808992,0.994944957
GATA6,0.053264859,1.334946622
GATAD2A,0.678070494,0.984748419
GATAD2B,0.018206952,1.123646585
GATM,0.203810957,0.744210126
GATSL1,0.761906549,1.041011958
GATSL2,0.700258705,1.07482123
GBAP1,0.769004057,1.023056789
GBF1,0.744159579,0.985976077
GBGT1,0.794085611,1.031105032
GBP2,0.103940008,1.194630574
GBP5,0.098606667,1.35165813
GBX1,0.871594108,1.002902694
GBX2,0.058151613,1.165291542
GCAT,0.041885884,1.249349895
GCA,0.070070954,0.924751895
GCC1,0.848226937,1.009906276
GCDH,0.112290118,1.137083809
GCGR,0.084791459,1.869534867
GCG,0.443717514,0.976623779
GCHFR,0.73060553,1.03887665
GCKR,0.394223443,1.242760307
GCK,0.068137196,0.754704343
GCM2,0.369325186,1.020996809
GCNT7,0.030558721,0.86859994
GDAP2,0.955730017,0.997106832
GDA,0.940222862,0.976168167
GDE1,0.382128098,1.040440576
GDEP,0.292849961,1.034666161
GDF7,0.618259908,0.919104421
GDI1,0.157288445,1.059435002
GDNF,0.027111739,1.206790766
GDPD2,0.01841637,1.426635269
GDPD3,0.011357597,1.644288782
GDPD4,0.111177879,1.108614252
GEMIN4,0.198640534,1.065140501
GEMIN6,0.174829911,1.099241831
GEMIN7,0.453604133,1.04221491
GEMIN8P4,0.501855602,1.047915928
GEMIN8,0.191012298,0.939331063
GEM,0.200979679,1.176971456
GEN1,0.010270372,0.804681666
GFER,0.190208111,0.917117238
GFI1B,0.151793158,0.858757752
GFM1,0.038002953,1.162804033
GFOD2,0.889532602,0.99519235
GFPT2,0.330618745,1.169858742
GFRA3,0.012213026,1.461517578
GFRA4,0.54799694,1.018357237
GFRAL,0.144482269,0.973290573
GGCT,0.243324415,0.93807248
GGNBP1,0.197550034,0.95810434
GGN,0.020789289,0.782471092
GGPS1,0.054794641,1.076483538
GGT5,0.017705397,1.541374405
GGT7,0.657959714,1.032623991
GGT8P,0.04042199,0.68176788
GH1,0.403301779,1.023667089
GH2,0.112335366,1.073377938
GHDC,0.183922987,0.915028108
GHRHR,0.016695439,1.347482841
GHRH,0.584264486,1.007706879
GHRLOS,0.090158026,0.806803229
GHSR,0.800412923,0.993732897
GIF,0.35955207,0.958947857
GIGYF2,0.526943085,1.0323105
GIMAP2,0.838319134,0.978288205
GIN1,0.460370109,1.038711905
GINS2,0.716522483,0.94845381
GIPC1,0.793485186,0.984566786
GIP,0.335292523,1.017405946
GIT1,0.184716397,0.918341875
GIT2,0.490968678,0.968097844
GIYD2,0.454632871,0.935269208
GJA10,0.167976076,0.927110469
GJA1,0.071063653,0.742130945
GJA3,0.024708594,1.623058653
GJA8,0.137486078,1.201661298
GJA9,0.436547436,0.936469947
GJB1,0.299610401,0.876175141
GJB2,0.065450702,0.687891835
GJB4,0.128540513,1.474104043
GJB7,0.459904585,0.956389964
GJC2,0.582973039,0.910707477
GJC3,0.605037848,1.04663102
GJD2,0.498520718,1.06052317
GJD4,0.44579978,0.968066793
GK3P,0.010879238,1.465635174
GKAP1,0.99507683,0.99957391
GKN1,0.826277423,1.012414179
GKN2,0.133386033,1.067354179
GK,0.061097278,1.269437607
GLA,0.030204533,1.148220068
GLB1L2,0.334686675,0.887856167
GLB1,0.463854459,1.051848706
GLCE,0.073342088,1.12709819
GLDN,0.699094198,0.925517323
GLG1,0.745443776,0.985540294
GLI1,0.027311606,1.372309195
GLI4,0.951656717,0.993824957
GLIPR1,0.668733986,0.953442853
GLIPR2,0.81903682,0.973377206
GLIS1,0.675443663,0.917585793
GLIS2,0.036976292,0.847144709
GLIS3,0.106445419,0.889382142
GLMN,0.017149495,1.183601994
GLP1R,0.540943263,1.145695675
GLP2R,0.047796735,1.17935607
GLRA1,0.307205201,1.026813915
GLRA3,0.619369521,1.023758868
GLRA4,0.22048132,1.043099107
GLRX2,0.274797936,1.071114087
GLRX3,0.015322409,1.127779876
GLRX5,0.157790329,0.92548916
GLT25D1,0.860405863,0.986006725
GLT6D1,0.276998519,0.991857183
GLTPD2,0.107039204,1.591027547
GLTP,0.631492015,1.03038318
GLTSCR2,0.72327196,1.025725016
